source,target,edge_type,weight,weight_normalized,raw_count,edge_attr,distance_km,bearing,avg_distance,avg_time_gap
66311c2f-c379-49ba-8476-8e89b9e63be8,e7f9aaba-baba-4b2e-b573-da5ae0b93205,geospatial,0.4297009789858383,0.7254117146489997,1,"[0.4297009789858383, 0.8446657099030189, 0.4458488015502067, 2.0]",1.6893314198060378,160.5055685580744,,
66311c2f-c379-49ba-8476-8e89b9e63be8,6f258d7f-7782-4ed6-86a9-4dc9909d0681,geospatial,0.45380696357413924,0.766106906116269,1,"[0.45380696357413924, 0.7900833617251757, 0.5106795566881666, 2.0]",1.5801667234503514,183.84464040773994,,
66311c2f-c379-49ba-8476-8e89b9e63be8,6f258d7f-7782-4ed6-86a9-4dc9909d0681,geospatial,0.45380696357413924,0.766106906116269,1,"[0.45380696357413924, 0.7900833617251757, 0.5106795566881666, 2.0]",1.5801667234503514,183.84464040773994,,
66311c2f-c379-49ba-8476-8e89b9e63be8,c1ddc0ed-2d80-47e5-891c-623ba05269d3,geospatial,0.41734019139274275,0.7045445056808417,1,"[0.41734019139274275, 0.8738535830755209, 0.41847738347144514, 2.0]",1.7477071661510417,150.65185804972026,,
66311c2f-c379-49ba-8476-8e89b9e63be8,c1ddc0ed-2d80-47e5-891c-623ba05269d3,geospatial,0.41734019139274275,0.7045445056808417,1,"[0.41734019139274275, 0.8738535830755209, 0.41847738347144514, 2.0]",1.7477071661510417,150.65185804972026,,
66311c2f-c379-49ba-8476-8e89b9e63be8,d94f3307-60cd-4296-8c0d-2b6cfcab8e53,geospatial,0.41818100420436904,0.7059639473233073,1,"[0.41818100420436904, 0.8718409157730287, 0.41492479975920843, 2.0]",1.7436818315460574,149.37292791331504,,
66311c2f-c379-49ba-8476-8e89b9e63be8,d94f3307-60cd-4296-8c0d-2b6cfcab8e53,geospatial,0.41818100420436904,0.7059639473233073,1,"[0.41818100420436904, 0.8718409157730287, 0.41492479975920843, 2.0]",1.7436818315460574,149.37292791331504,,
66311c2f-c379-49ba-8476-8e89b9e63be8,20690149-077f-41b4-9382-454595002032,geospatial,0.4206326473284157,0.7101027571685152,1,"[0.4206326473284157, 0.8659953978784815, 0.41569559590414606, 2.0]",1.731990795756963,149.65041452549258,,
66311c2f-c379-49ba-8476-8e89b9e63be8,20690149-077f-41b4-9382-454595002032,geospatial,0.4206326473284157,0.7101027571685152,1,"[0.4206326473284157, 0.8659953978784815, 0.41569559590414606, 2.0]",1.731990795756963,149.65041452549258,,
66311c2f-c379-49ba-8476-8e89b9e63be8,28627eea-c99f-4cf7-8d3d-254ae1feabaf,geospatial,0.489465665569329,0.8263051402872478,1,"[0.489465665569329, 0.7144409613116074, 0.45388535659452695, 2.0]",1.4288819226232148,163.3987283740297,,
66311c2f-c379-49ba-8476-8e89b9e63be8,28627eea-c99f-4cf7-8d3d-254ae1feabaf,geospatial,0.489465665569329,0.8263051402872478,1,"[0.489465665569329, 0.7144409613116074, 0.45388535659452695, 2.0]",1.4288819226232148,163.3987283740297,,
66311c2f-c379-49ba-8476-8e89b9e63be8,337f3da2-6aa3-4d5d-b0ff-eff346c3666a,geospatial,0.5116327976548991,0.8637272037254001,1,"[0.5116327976548991, 0.6701481033281768, 0.49742842971556406, 2.0]",1.3402962066563535,179.07423469760306,,
66311c2f-c379-49ba-8476-8e89b9e63be8,337f3da2-6aa3-4d5d-b0ff-eff346c3666a,geospatial,0.5116327976548991,0.8637272037254001,1,"[0.5116327976548991, 0.6701481033281768, 0.49742842971556406, 2.0]",1.3402962066563535,179.07423469760306,,
66311c2f-c379-49ba-8476-8e89b9e63be8,90b50920-882b-4df6-a70d-4b9bcf9aa42a,geospatial,0.45997923572351634,0.7765267998147366,1,"[0.45997923572351634, 0.7765739302493109, 0.39861453744940417, 2.0]",1.5531478604986217,143.5012334817855,,
66311c2f-c379-49ba-8476-8e89b9e63be8,90b50920-882b-4df6-a70d-4b9bcf9aa42a,geospatial,0.45997923572351634,0.7765267998147366,1,"[0.45997923572351634, 0.7765739302493109, 0.39861453744940417, 2.0]",1.5531478604986217,143.5012334817855,,
66311c2f-c379-49ba-8476-8e89b9e63be8,2a515e05-ea70-43b9-8340-c435bd51fb5a,geospatial,0.5910147410763231,0.9977380496522904,1,"[0.5910147410763231, 0.5259143192875687, 0.5645596690816993, 2.0]",1.0518286385751374,203.24148086941176,,
66311c2f-c379-49ba-8476-8e89b9e63be8,2a515e05-ea70-43b9-8340-c435bd51fb5a,geospatial,0.5910147410763231,0.9977380496522904,1,"[0.5910147410763231, 0.5259143192875687, 0.5645596690816993, 2.0]",1.0518286385751374,203.24148086941176,,
