poi_id,level,Y_A_split_idx,total_dims,spatial_lat_norm,spatial_lon_norm,category_attraction,category_bakery,category_bank,category_bookstore,category_cafe,category_clinic,category_co_working,category_convenience_store,category_dentist,category_department_store,category_electronics_store,category_fast_food,category_gym,category_hospital,category_hostel,category_hotel,category_jewelry_store,category_mixed,category_restaurant,category_shopping_mall,category_university,num_entities_norm,text_atm,text_atm general,text_bakery,text_bank,text_bank general,text_bonding,text_bonding chill,text_bonding date,text_bonding dining,text_budget,text_budget dining,text_budget essentials,text_cafe,text_cafe bonding,text_cafe chill,text_chill,text_chill date,text_chill dining,text_clinic,text_clinic health,text_clothing_store,text_clothing_store retail,text_convenience_store,text_convenience_store essentials,text_date,text_date night,text_dining,text_dining family,text_dining luxury,text_dining social,text_essentials,text_essentials local,text_family,text_family luxury,text_family pet,text_family social,text_fast_food,text_fast_food budget,text_friendly,text_general,text_general local,text_health,text_health wellness,text_hotel,text_hotel local,text_lifestyle,text_lifestyle shopping,text_local,text_local staycation,text_local uob,text_luxury,text_night,text_night dining,text_pet,text_pet friendly,text_restaurant,text_restaurant bonding,text_restaurant date,text_restaurant dining,text_restaurant restaurant,text_retail,text_retail shopping,text_road,text_shopping,text_shopping_mall,text_social,text_social work,text_staycation,text_supermarket,text_supermarket budget,text_uob,text_uob atm,text_wellness,text_work,text_work friendly,user_count,interaction_variance,user_pref_diversity,visit_ratio,avg_rating,search_to_visit_ratio,repeat_visitor_ratio,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64
street_Lorong_25_Geylang_GEYLANG,level_1,99,171,-0.15033694,0.71680045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30384937,0.30384937,0.20085096,0.24507187,0.0,0.0,0.0,0.0,0.22793207,0.41459176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31821492,0.30350047,0.30560762,0.0,0.0,0.2275353,0.0,0.3906006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Jalan_Jurong_Kechil_BUKIT_TIMAH,level_1,99,171,0.57985485,-1.4615283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1468394,0.0,0.0,0.12333178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082336925,0.0,0.0878778,0.7001239,0.3518007,0.0,0.0,0.0,0.0,0.0,0.0,0.1518885,0.061776485,0.0,0.09948297,0.0,0.0,0.114911936,0.104508206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28577906,0.28716296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080214016,0.0,0.0,0.0,0.0,0.11471191,0.0,0.0,0.15606394,0.0,0.0,0.0,0.0,0.0,0.0,0.069973744,0.0,0.0,0.0,0.0,0.0,0.0,0.28716296,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Eu_Tong_Sen_Street_SINGAPORE_RIVER,level_1,99,171,-0.79639703,0.015770826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08492226,0.0,0.0,0.0,0.0,0.0,0.36277944,0.0,0.0,0.46358192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975931,0.18155676,0.34043416,0.0,0.0,0.0,0.16885906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23574336,0.0,0.0,0.0,0.0,0.33713025,0.41955543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20564793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Chun_Tin_Road_BUKIT_TIMAH,level_1,99,171,0.60678804,-1.4139369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030958567,0.0,0.0,0.28675708,0.0,0.0,0.14350353,0.0,0.0,0.18337767,0.0,0.0,0.0,0.0,0.0,0.0,0.19144048,0.0,0.2043235,0.0,0.0,0.0,0.0,0.0,0.0,0.17808495,0.17808495,0.35315394,0.14363569,0.0,0.0,0.0,0.0,0.13359012,0.0,0.0,0.0,0.0,0.0,0.17953146,0.0,0.0,0.22148703,0.22255959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17788047,0.17911544,0.21307482,0.21307482,0.26671514,0.16596225,0.2289295,0.0,0.0,0.0,0.0,0.21468697,0.0,0.0,0.16269502,0.0,0.0,0.0,0.0,0.0,0.0,0.22255959,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Lock_Road_BUKIT_MERAH,level_1,99,171,-1.0928051,-0.8396667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08492226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28720742,0.35044125,0.0,0.0,0.0,0.0,0.32593212,0.0,0.30918336,0.0,0.0,0.0,0.21900973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25992915,0.25992915,0.32536477,0.0,0.0,0.4426542,0.0,0.0,0.0,0.2618958,0.0,0.0,0.19847104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_King_Albert_Park_BUKIT_TIMAH,level_1,99,171,0.46961898,-1.3383949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.36822006,0.0,0.0,0.4705343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30205613,0.36855918,0.0,0.0,0.0,0.0,0.3427829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34218624,0.42584756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0015824,-1.0642852,-2.43282,-1.0015824,-2.4449375,-0.8335796,-1.0642852,-1.4273243,-1.4255519,-0.833713,7.4586606,-1.0015824,-0.58743834,-0.58743834,-0.8335796,-0.833713,7.4586606,-1.7038395,-1.0642852,-0.8335796,-1.4255519,-0.833713,7.4586606,-0.58743834,-1.4273243,5.2787557,-1.1428651,-0.9534189,-2.4319737,-1.8188857,-1.4713303,-2.4895866,3.5558262,1.2247133,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Hamilton_Road_KALLANG,level_1,99,171,-0.2124526,0.28107432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.026981847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15058537,0.18373942,0.0,0.0,0.0,0.0,0.17088908,0.31083474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41667184,0.4818729,0.0,0.23857746,0.0,0.0,0.0,0.0,0.17059161,0.0,0.0,0.2320875,0.0,0.0,0.0,0.27462855,0.0,0.0,0.0,0.0,0.44341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Punggol_East_PUNGGOL,level_1,99,171,1.9786311,1.4117869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.42613268,0.0,0.0,0.5445386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34956267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39600432,0.49282366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Expo_Drive_TAMPINES,level_1,99,171,0.37747627,2.1862433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21373554,0.2607932,0.0,0.0,0.0,0.0,0.24255389,0.0,0.0,0.37843242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48426336,0.0,0.0,0.32941675,0.5039582,0.0,0.0,0.0,0.0,0.0,0.29539844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Telok_Blangah_Way_BUKIT_MERAH,level_1,99,171,-1.1106188,-0.58085984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18149146,0.22145005,0.0,0.0,0.0,0.0,0.2059623,0.0,0.3907569,0.0,0.0,0.0,0.27679226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285077,0.3285077,0.41120756,0.0,0.0,0.27972105,0.42793128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Jalan_Selaseh_SERANGOON,level_1,99,171,1.7581117,0.51646316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742793,0.2742793,0.1813045,0.0,0.0,0.356249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27396435,0.27586642,0.0,0.0,0.41078395,0.0,0.35258803,0.0,0.4274904,0.0,0.0,0.0,0.0,0.0,0.25057635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Pasir_Ris_Road_PASIR_RIS,level_1,99,171,1.71387,1.9774452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08492226,0.0,0.0,0.0,0.0,0.0,0.1878657,0.0,0.0,0.24006638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331375,0.2331375,0.3082178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23503116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23286979,0.23448656,0.27894402,0.27894402,0.3491665,0.21726722,0.29969996,0.0,0.0,0.0,0.0,0.28105456,0.0,0.0,0.21298999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Serangoon_Avenue_2_SERANGOON,level_1,99,171,0.91399294,0.4206759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08492226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62642324,0.31476736,0.0,0.0,0.0,0.0,0.0,0.0,0.13589951,0.16582021,0.0,0.0,0.0,0.0,0.15422308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25569567,0.2569339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30790925,0.0,0.0,0.2094531,0.32043186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569339,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Kaki_Bukit_Road_4_BEDOK,level_1,99,171,0.5336183,1.2989272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23882483,0.29140636,0.0,0.0,0.0,0.0,0.27102602,0.49297655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783782,0.0,0.0,0.0,0.0,0.27055424,0.0,0.0,0.36808527,0.0,0.0,0.0,0.4355544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Thong_Soon_Avenue_YISHUN,level_1,99,171,2.0744903,-0.54943436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.24641334,0.0,0.0,0.31488216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20213634,0.24664026,0.0,0.0,0.0,0.0,0.22939076,0.0,0.435206,0.0,0.0,0.0,0.30827773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36587584,0.36587584,0.22899146,0.2849777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
