name,category,lon,lat,district
7-Eleven,convenience_store,103.7356947,1.3589238,TENGAH
New Castle Kiosk,convenience_store,103.9527154,1.3495469,TAMPINES
Starhub,convenience_store,103.8553048,1.3087437,ROCHOR
7-Eleven,convenience_store,103.952088,1.347772,TAMPINES
iEcon,convenience_store,103.9517138,1.3477101,TAMPINES
7-Eleven,convenience_store,103.8576264,1.2991636,DOWNTOWN CORE
7-Eleven,convenience_store,103.954468,1.3528055,TAMPINES
7-Eleven,convenience_store,103.9525961,1.3536164,TAMPINES
7-Eleven,convenience_store,103.9417314,1.3537857,TAMPINES
Shell,convenience_store,103.9477306,1.3491978,TAMPINES
Econ,convenience_store,103.8629345,1.3878139,SERANGOON
Esso,convenience_store,103.8765182,1.3817193,SERANGOON
Shell,convenience_store,103.848861,1.3411229,TOA PAYOH
Leong Wah Kee Mini Market,convenience_store,103.8326776,1.2840873,BUKIT MERAH
Shell Select,convenience_store,103.8422303,1.3241676,NOVENA
Star Mart,convenience_store,103.8067007,1.2904524,QUEENSTOWN
Fair Price Express,convenience_store,103.7732635,1.345252,BUKIT TIMAH
Cheers,convenience_store,103.8836185,1.3111659,GEYLANG
Shell Select,convenience_store,103.8840278,1.3106031,GEYLANG
Cheers,convenience_store,103.894489,1.3112913,GEYLANG
FairPrice,convenience_store,103.9326025,1.3221542,BEDOK
Esso,convenience_store,103.9405972,1.3748916,PASIR RIS
Shell Select,convenience_store,103.9673464,1.3656261,PASIR RIS
7-Eleven,convenience_store,103.9475035,1.3308786,BEDOK
Cheers,convenience_store,103.8790643,1.3322769,TOA PAYOH
Cheers,convenience_store,103.8806517,1.3243853,GEYLANG
Choices,convenience_store,103.9086382,1.3185402,BEDOK
Shell Select,convenience_store,103.8755255,1.3121508,GEYLANG
Cheers,convenience_store,103.8892532,1.3142561,GEYLANG
7-Eleven,convenience_store,103.8918101,1.321735,GEYLANG
Shell Select,convenience_store,103.9065835,1.4044422,PUNGGOL
NTUC FairPrice Xpress,convenience_store,103.884173,1.3025899,KALLANG
Cheers,convenience_store,103.8841675,1.3588924,HOUGANG
Shell Select,convenience_store,103.8777303,1.3311926,TOA PAYOH
FairPrice Xpress,convenience_store,103.8719476,1.3285787,GEYLANG
Mini Market Non-Stop,convenience_store,103.7856979,1.280134,QUEENSTOWN
7-Eleven,convenience_store,103.877076,1.3837504,HOUGANG
Cheers,convenience_store,103.8765412,1.3818379,SERANGOON
7-Eleven,convenience_store,103.8944933,1.3109788,GEYLANG
Shell Select,convenience_store,103.8496109,1.3188665,NOVENA
Cheers,convenience_store,103.7619361,1.4342421,SUNGEI KADUT
FairPrice Xpress,convenience_store,103.8255693,1.2925794,TANGLIN
Shell Select,convenience_store,103.7767009,1.338536,BUKIT TIMAH
Cheers,convenience_store,103.7746372,1.3399457,BUKIT TIMAH
Cheers,convenience_store,103.7472654,1.3951644,CHOA CHU KANG
Shell Select,convenience_store,103.7565901,1.4112469,SUNGEI KADUT
Star Mart,convenience_store,103.8451259,1.3267714,NOVENA
Choices,convenience_store,103.8481464,1.3266414,NOVENA
Cheers,convenience_store,103.6875443,1.3131222,BOON LAY
Cheers,convenience_store,103.7548807,1.3097111,CLEMENTI
Fair Price,convenience_store,103.7610298,1.3080493,CLEMENTI
Choices,convenience_store,103.8289697,1.372987,ANG MO KIO
Cheers,convenience_store,103.796092,1.3125011,BUKIT TIMAH
Sinopec Woodlands,convenience_store,103.7986172,1.4326732,WOODLANDS
7-Eleven,convenience_store,103.7897628,1.2774703,QUEENSTOWN
7-Eleven,convenience_store,103.8471339,1.4184154,YISHUN
EZ Mart,convenience_store,103.7536362,1.3201259,CLEMENTI
Esso Choa Chu Kang Way,convenience_store,103.7501792,1.3775285,CHOA CHU KANG
The Star Vista,shopping_mall,103.7883825,1.3080015,QUEENSTOWN
Katong V,shopping_mall,103.9032312,1.3031334,MARINE PARADE
The Poiz Centre,shopping_mall,103.8685709,1.331436,TOA PAYOH
Clarke Quay Central,shopping_mall,103.8461796,1.2889993,SINGAPORE RIVER
Changi Airport Terminal 1,shopping_mall,103.9910807,1.3627078,CHANGI
Sim Lim Square,shopping_mall,103.8530255,1.3030332,ROCHOR
Broadway Plaza,shopping_mall,103.8459597,1.3719352,ANG MO KIO
Compass One,shopping_mall,103.8949564,1.392017,SENGKANG
Rivervale Plaza,shopping_mall,103.9019719,1.3853329,SENGKANG
Rivervale Mall,shopping_mall,103.9044753,1.3922311,SENGKANG
Hougang Mall,shopping_mall,103.8937329,1.3724413,HOUGANG
Heartland Mall,shopping_mall,103.8852025,1.3594964,HOUGANG
IMM,shopping_mall,103.7466237,1.3347654,JURONG EAST
White Sands,shopping_mall,103.9497597,1.3724456,PASIR RIS
Jubilee Square,shopping_mall,103.8477747,1.3717801,ANG MO KIO
Raffles City Shopping Centre,shopping_mall,103.8533513,1.2938989,DOWNTOWN CORE
Shaw House,shopping_mall,103.8315296,1.3058286,ORCHARD
Orchard Central,shopping_mall,103.8398031,1.3006418,ORCHARD
Palais Renaissance,shopping_mall,103.8296522,1.3067203,ORCHARD
Orchard Towers,shopping_mall,103.82921,1.3069608,ORCHARD
Anchorpoint,shopping_mall,103.8050249,1.2886901,QUEENSTOWN
Cathay Cineleisure Orchard,shopping_mall,103.8364924,1.3014619,ORCHARD
100AM,shopping_mall,103.8436136,1.274904,DOWNTOWN CORE
Parkway Parade,shopping_mall,103.9052851,1.3013803,MARINE PARADE
i12 Katong,shopping_mall,103.9050088,1.3051692,MARINE PARADE
Katong Plaza,shopping_mall,103.9038703,1.3042065,MARINE PARADE
Katong Shopping Centre,shopping_mall,103.9011475,1.3038781,MARINE PARADE
Odeon Katong Shopping Complex,shopping_mall,103.901932,1.3046858,MARINE PARADE
Bras Basah Complex,shopping_mall,103.8536294,1.2968252,DOWNTOWN CORE
Roxy Square,shopping_mall,103.9046089,1.3033499,MARINE PARADE
Orchard Plaza,shopping_mall,103.841131,1.3012613,ORCHARD
The Centrepoint,shopping_mall,103.8398119,1.3018969,ORCHARD
Ngee Ann City,shopping_mall,103.8347141,1.3026133,ORCHARD
Pacific Plaza,shopping_mall,103.8321236,1.3065597,ORCHARD
Parklane Shopping Mall,shopping_mall,103.849441,1.3006629,ROCHOR
GR.ID,shopping_mall,103.8493281,1.3001326,ROCHOR
Sunshine Plaza,shopping_mall,103.8509415,1.3003536,ROCHOR
Fortune Centre,shopping_mall,103.852284,1.3003923,ROCHOR
Peninsula Plaza,shopping_mall,103.8508288,1.2923267,DOWNTOWN CORE
Suntec City,shopping_mall,103.8578759,1.2949861,DOWNTOWN CORE
Tanglin Mall,shopping_mall,103.8238575,1.3048369,ORCHARD
East Point,shopping_mall,103.9529868,1.3427269,TAMPINES
Tanjong Katong Complex,shopping_mall,103.8943388,1.3163748,GEYLANG
City Plaza,shopping_mall,103.8934464,1.3147731,GEYLANG
Tekka Centre,shopping_mall,103.8505301,1.3062231,ROCHOR
Mustafa Centre,shopping_mall,103.8553164,1.3101243,KALLANG
OUE Downtown,shopping_mall,103.8486711,1.2774025,DOWNTOWN CORE
Bugis,shopping_mall,103.8541655,1.2996734,ROCHOR
Sun Plaza,shopping_mall,103.8195153,1.4481927,SEMBAWANG
313Somerset,shopping_mall,103.8382874,1.3010177,ORCHARD
Depot Heights Shopping Centre,shopping_mall,103.8103282,1.2811645,BUKIT MERAH
Sembawang Shopping Centre,shopping_mall,103.824931,1.4418971,SEMBAWANG
Causeway Point,shopping_mall,103.7860055,1.4360803,WOODLANDS
Simei Plaza /Blk 248,shopping_mall,103.9536221,1.3435043,TAMPINES
Pioneer Mall,shopping_mall,103.6971791,1.341702,JURONG WEST
Gek Poh Shopping Centre,shopping_mall,103.6977387,1.3490591,JURONG WEST
City Square Mall,shopping_mall,103.8565834,1.3113867,KALLANG
The Star Vista,shopping_mall,103.7884524,1.306826,QUEENSTOWN
Hougang 1,shopping_mall,103.879514,1.3757064,HOUGANG
Alexandra Central,shopping_mall,103.8053276,1.2873166,BUKIT MERAH
Old Airport Road Food Centre & Shopping Mall,shopping_mall,103.8858159,1.3082432,GEYLANG
Djitsun Mall Bedok,shopping_mall,103.9295546,1.3261293,BEDOK
Thomson Plaza,shopping_mall,103.8307608,1.3546008,BISHAN
Bukit Timah Shopping Center,shopping_mall,103.7760509,1.3432601,BUKIT TIMAH
Beauty World Centre,shopping_mall,103.7765589,1.3423587,BUKIT TIMAH
Beauty World Plaza,shopping_mall,103.7763037,1.3418287,BUKIT TIMAH
The Clementi Mall,shopping_mall,103.7642331,1.3149817,CLEMENTI
Grantral Mall  Clementi,shopping_mall,103.7651379,1.3142963,CLEMENTI
Upper Serangoon Shopping Centre,shopping_mall,103.8788344,1.3536238,HOUGANG
West Coast Plaza,shopping_mall,103.766276,1.3036424,CLEMENTI
Icon Village,shopping_mall,103.8445351,1.2751635,DOWNTOWN CORE
Ang Mo Kio Hub,shopping_mall,103.8483419,1.369444,ANG MO KIO
Admiralty Place,shopping_mall,103.8012976,1.4402582,WOODLANDS
Delfi Orchard,shopping_mall,103.8284739,1.3071812,ORCHARD
Orchard Building,shopping_mall,103.83735,1.3014048,ORCHARD
Tekka Place,shopping_mall,103.8523047,1.3045543,ROCHOR
Westgate,shopping_mall,103.7428751,1.3341755,JURONG EAST
Coronation Plaza,shopping_mall,103.8100055,1.3237824,BUKIT TIMAH
Great World City,shopping_mall,103.8318929,1.2936086,SINGAPORE RIVER
Tampines Mall,shopping_mall,103.9447432,1.352542,TAMPINES
Century Square,shopping_mall,103.9438195,1.3523775,TAMPINES
Tampines 1,shopping_mall,103.9450121,1.3542178,TAMPINES
Rochester Mall,shopping_mall,103.7882026,1.3056598,QUEENSTOWN
HDB Hub,shopping_mall,103.8484823,1.331993,TOA PAYOH
Concorde Shopping Centre,shopping_mall,103.8342288,1.2889501,BUKIT MERAH
Tiong Bahru Plaza,shopping_mall,103.8273286,1.2864016,BUKIT MERAH
Bugis Junction,shopping_mall,103.8559023,1.2998158,DOWNTOWN CORE
Far East Shopping Centre,shopping_mall,103.8300911,1.3055354,ORCHARD
Forum The Shopping Mall,shopping_mall,103.8287068,1.3060918,ORCHARD
Liat Tower,shopping_mall,103.8307274,1.3051056,ORCHARD
Lucky Plaza,shopping_mall,103.833963,1.304515,ORCHARD
Paragon,shopping_mall,103.8356396,1.3038335,ORCHARD
Tang Plaza,shopping_mall,103.8330376,1.3050171,ORCHARD
Wisma Atria,shopping_mall,103.8332105,1.3036801,ORCHARD
The Heeren,shopping_mall,103.8373397,1.3026344,ORCHARD
Velocity  Novena Square,shopping_mall,103.8438327,1.3197931,NOVENA
Square 2,shopping_mall,103.8441378,1.3206989,NOVENA
United Square,shopping_mall,103.8436059,1.3171615,NOVENA
Changi Airport Terminal 2,shopping_mall,103.9904486,1.3537945,CHANGI
Changi Airport Terminal 3,shopping_mall,103.9850767,1.3546069,CHANGI
Lot One Shoppers Mall,shopping_mall,103.745025,1.385156,CHOA CHU KANG
Downtown East,shopping_mall,103.9545899,1.3773417,PASIR RIS
nex,shopping_mall,103.8723218,1.3504477,SERANGOON
Fusionopolis 1,shopping_mall,103.7875698,1.2992432,QUEENSTOWN
Mustafa Centre,shopping_mall,103.856499,1.3090727,KALLANG
Mustafa Centre,shopping_mall,103.8560571,1.3094159,KALLANG
Mustafa Centre,shopping_mall,103.8557165,1.3097608,KALLANG
Midpoint Orchard,shopping_mall,103.8386507,1.3017606,ORCHARD
Orchard Gateway,shopping_mall,103.8393128,1.3006994,ORCHARD
Sunshine Place,shopping_mall,103.7390721,1.3777679,CHOA CHU KANG
Shaw Plaza,shopping_mall,103.8512532,1.3249782,NOVENA
Loyang Point,shopping_mall,103.9646242,1.3669967,PASIR RIS
Punggol Plaza,shopping_mall,103.9130446,1.3942878,PUNGGOL
Paya Lebar Square,shopping_mall,103.8926009,1.3188127,GEYLANG
YewTee Point,shopping_mall,103.7466613,1.3970877,CHOA CHU KANG
ION Orchard,shopping_mall,103.8319742,1.3039546,ORCHARD
The Seletar Mall,shopping_mall,103.8761903,1.3915468,SENGKANG
Limbang Shopping Centre,shopping_mall,103.7432115,1.3919798,CHOA CHU KANG
Junction 10,shopping_mall,103.7601666,1.3803346,CHOA CHU KANG
Jurong Point,shopping_mall,103.7057717,1.3395495,JURONG WEST
Bugis Junction,shopping_mall,103.8551667,1.298913,DOWNTOWN CORE
Orchard Shopping Centre,shopping_mall,103.8378882,1.3014967,ORCHARD
Zhongshan Mall,shopping_mall,103.8464973,1.3271312,NOVENA
Orchard Gateway  Emerald,shopping_mall,103.8388682,1.301653,ORCHARD
Waterway Point,shopping_mall,103.9022278,1.4064594,PUNGGOL
Marina Square,shopping_mall,103.857535,1.291286,DOWNTOWN CORE
myVillage,shopping_mall,103.8651556,1.3651486,SERANGOON
Jalan Besar Plaza,shopping_mall,103.8580368,1.3086303,KALLANG
Balestier Plaza,shopping_mall,103.8503807,1.3257275,NOVENA
Kinex,shopping_mall,103.894811,1.3146526,GEYLANG
Roxy Square,shopping_mall,103.904122,1.3042854,MARINE PARADE
Fairprice Hub,shopping_mall,103.6783782,1.3260464,PIONEER
Guoco Tower,shopping_mall,103.8454718,1.2770148,DOWNTOWN CORE
Suntec City,shopping_mall,103.8601422,1.2949832,DOWNTOWN CORE
Suntec City,shopping_mall,103.8594878,1.2957767,DOWNTOWN CORE
Buangkok Square Mall,shopping_mall,103.8816182,1.3842992,HOUGANG
Northshore Plaza II,shopping_mall,103.9013214,1.4178949,PUNGGOL
Funan,shopping_mall,103.8499874,1.2913892,DOWNTOWN CORE
Clementi 321,shopping_mall,103.7650214,1.3119852,CLEMENTI
Wisteria Mall,shopping_mall,103.8412699,1.41826,YISHUN
18 Tai Seng,shopping_mall,103.8888324,1.3362972,HOUGANG
Wheelock Place,shopping_mall,103.8306774,1.3046867,ORCHARD
Aperia Mall,shopping_mall,103.8639739,1.3102913,KALLANG
MacPherson Mall,shopping_mall,103.8793578,1.331794,TOA PAYOH
Suntec City,shopping_mall,103.8587498,1.2960525,DOWNTOWN CORE
Marsiling Mall Hawker Centre,shopping_mall,103.7799603,1.4335488,WOODLANDS
Downtown Gallery,shopping_mall,103.8483666,1.2769037,DOWNTOWN CORE
Plaza Singapura,shopping_mall,103.8452085,1.3004574,MUSEUM
The Oasis,shopping_mall,103.7903736,1.2876789,QUEENSTOWN
Katong Square,shopping_mall,103.9047193,1.3047052,MARINE PARADE
The Flow Mall,shopping_mall,103.9042659,1.3045553,MARINE PARADE
Junction 8,shopping_mall,103.8486604,1.3505856,BISHAN
Design Orchard,shopping_mall,103.8379302,1.3020646,ORCHARD
Bedok Mall,shopping_mall,103.929246,1.3248368,BEDOK
Clarke Quay Central,shopping_mall,103.846628,1.2889896,SINGAPORE RIVER
Northpoint City,shopping_mall,103.8362366,1.4281701,YISHUN
Canberra Plaza,shopping_mall,103.8305208,1.4431827,SEMBAWANG
Jewel Changi Airport,shopping_mall,103.9896831,1.3602194,CHANGI
Millenia Walk,shopping_mall,103.8593181,1.2926443,DOWNTOWN CORE
Quayside Isle,shopping_mall,103.8421833,1.2470884,SOUTHERN ISLANDS
Quayside Isle,shopping_mall,103.8416778,1.2479587,SOUTHERN ISLANDS
Alexandra Retail Centre,shopping_mall,103.8014062,1.2738572,QUEENSTOWN
Plantation Plaza,shopping_mall,103.7341702,1.3575333,TENGAH
Trio,shopping_mall,103.856928,1.3090874,KALLANG
The Woodleigh Mall,shopping_mall,103.8717098,1.3386981,TOA PAYOH
The Concourse,shopping_mall,103.8618842,1.3008746,DOWNTOWN CORE
STELLARTE2,shopping_mall,103.7881753,1.4350534,WOODLANDS
Sengkang Grand Mall,shopping_mall,103.8922549,1.3832033,SENGKANG
Pasir Ris Mall,shopping_mall,103.9487932,1.3738493,PASIR RIS
Eastlink Mall,shopping_mall,103.9442778,1.3543667,TAMPINES
One Holland Village,shopping_mall,103.7941049,1.3111168,QUEENSTOWN
Big Block,shopping_mall,103.8389758,1.2925509,RIVER VALLEY
Taman Jurong Shopping Centre,shopping_mall,103.7204648,1.3348278,JURONG WEST
The Shoppes at Marina Bay Sands,shopping_mall,103.8588924,1.2840201,DOWNTOWN CORE
VivoCity,shopping_mall,103.8220879,1.2643743,BUKIT MERAH
Boon Lay Shopping Centre,shopping_mall,103.7124831,1.3463274,JURONG WEST
Elias Mall,shopping_mall,103.942013,1.3785776,PASIR RIS
Keat Hong Shopping Centre,shopping_mall,103.7444324,1.3773259,CHOA CHU KANG
Dawson Place,shopping_mall,103.8110959,1.2926708,QUEENSTOWN
Bedok Mall,shopping_mall,103.929246,1.3248368,BEDOK
Velocity  Novena Square,shopping_mall,103.8438327,1.3197931,NOVENA
JEM,shopping_mall,103.7433992,1.3331331,JURONG EAST
Northshore Plaza I,shopping_mall,103.9020857,1.4166829,PUNGGOL
Concorde Shopping Centre,shopping_mall,103.8342288,1.2889501,BUKIT MERAH
The Woodgrove,shopping_mall,103.7811363,1.4290911,WOODLANDS
Cluny Court,shopping_mall,103.814272,1.3226411,TANGLIN
Apple Corner,electronics_store,103.8458836,1.2765731,DOWNTOWN CORE
Best Denki,electronics_store,103.8225384,1.2644601,BUKIT MERAH
Parisilk Electronics & Computers Pte Ltd,electronics_store,103.7951559,1.3105938,QUEENSTOWN
Emmpire 13,electronics_store,103.8527543,1.3101289,ROCHOR
Harvey Norman,electronics_store,103.8598592,1.2919476,DOWNTOWN CORE
Cathay Photo,electronics_store,103.8581519,1.2909968,DOWNTOWN CORE
Gain City,electronics_store,103.8581213,1.2911719,DOWNTOWN CORE
Hupfarri Otto,electronics_store,103.9058465,1.317942,BEDOK
Soon Lee Audio House,electronics_store,103.8902072,1.3148967,GEYLANG
LED Signage,electronics_store,103.9071045,1.3177457,BEDOK
Lightfaktor,electronics_store,103.9069986,1.3177264,BEDOK
LED Signages,electronics_store,103.9068435,1.3176982,BEDOK
RInnai,electronics_store,103.8911241,1.3147571,GEYLANG
Elba,electronics_store,103.8897808,1.3144957,GEYLANG
Best Denki,electronics_store,103.9028895,1.4069759,PUNGGOL
Harvey Norman,electronics_store,103.8359925,1.4288223,YISHUN
